"createdAt","objectId","updatedAt","keel","nimetus","published","eluarisyndmus","identifikaator","kirjeldus","tegevusvaldkond","teenusetyyp","ministeerium","allasutus","osakondyksus","omanikunimi","omanikuamet","omanikutelefon","omanikuemail","konfinfo","eeltingimus"
"20-01-2016","fa123ded-5dff-4852-9b6a-74b9411f39bd","20-01-2016","et","Raudteeveeremi registreerimine","1","","TJA-065","Raudteeveeremi registreerimist riiklikku raudteeliiklusregistrisse reguleerib raudteeseadus ja Vabariigi Valitsuse  määrus nr 74 Riikliku raudteeliiklusregistri asutamine ja registri pidamise määrus.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","c0a02b26-ab66-4539-bc93-c090d7b98e58","20-01-2016","et","Järelevalvetoimingu protokolli väljastamine","1","","TJA-066","Järelevalvetoimingute tulemused fikseeritakse järelevalve protokollis, mis väljastatakse ettevõtjale","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","6cd32cdc-412a-4737-ab07-7f5092875486","20-01-2016","et","Ettekirjutuste väljastamine","1","","TJA-067","Järelevalvetoimingute käigus tuvastatud puuduste tähtajaliseks kõrvaldamiseks väljastatakse ettevõtjale ettekirjutus.","Ohutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","2df32310-51d3-4811-9150-054a8ff91e13","20-01-2016","et","Raudteeveeremi registreerimistunnistuste väljastamine","1","","TJA-068","Raudteeveeremi registreerimise kohta riiklikus raudteeliiklusregistris väljastab TJA soovijale raudteeveeremi registreerimistunnistuse","Transport","Liitumine / Registreerumine","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","ad9f1885-44f3-401d-91ab-757612e4f74b","20-01-2016","et","Raudteevõrgustiku teadaannete heakskiitmine","1","","TJA-069","Vaadatakse läbi ja kiidetakse heaks läbilaskevõime jaotamise perioodi raudteevõrgustiku teadaanne. ","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","db424dcf-77cf-43ac-ae95-b0755f387405","20-01-2016","et","Läbilaskevõime jaotamine","1","","TJA-070","Jaotatakse liiklusgraafikuperioodi läbilaskevõime, liiklusgraafikuperioodi jaotama jäänud läbilaskevõime tellimiste aluses ja ühekordset sihtotstarbelist läbilaskevõimet.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","8c4c3f65-ee65-4204-9ef2-4581a1db9932","20-01-2016","et","Liiklusgraafikute kinnitamine","1","","TJA-071","Vaadatakse läbi ja kinnitatakse liiklusgraafikuperioodi avalike raudteeinfrastruktuuri-ettevõtjate rongide liiklusgraafikud. ","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","2047dee1-a85b-4b3b-9f43-d33e8c1d3fd8","20-01-2016","et","Kaubaveoeeskirjade läbivaatamine ja kinnitamine","1","","TJA-072","Vaadatakse läbi ja kinnitatakse raudtee kaubaveo-ettevõtjate kaubaveoeeskirjad.","Ohutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","d9405008-05c4-4577-a4fb-29725a3dd25a","20-01-2016","et","Ohutusnäitajate ja aruannete kontrollimine","1","","TJA-073","Vaadatakse üle ja analüüsitakse raudtee-ettevõtjate ohutusnäitajate aruandlust.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudteetranspordi osakond","","","","","0",""
"20-01-2016","537614ae-552a-483c-881b-9fcd2213d500","20-01-2016","et","Planeeringute menetlemine","1","","TJA-074","Maakonna-, üld-, detailplaneeringu või muu teemaplaneeringu kooskõlastamine, mille planeeringualasse jääb raudteerajatis või raudteekaitsevöönd. ","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","57bd82f7-dc6f-4828-a135-490e7b16b06d","20-01-2016","et","Projekteerimistingimuste kooskõlastamine","1","","TJA-075","Raudteerajatise ehitamise aluseks peab olema kehtiv planeerimisdokument, milleks võib olla projekteerimistingimused, mis tuleb kooskõlastada TJA-ga.","Transport","Kinnitus / tõend","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","c9f81892-9013-425d-9180-7c139a51cd5a","20-01-2016","et","Mitteavalikul raudteel tegutsemise ohutustunnistuste väljastamine","1","","TJA-076","Mitteavalikul raudteel raudteeliikluse korraldamiseks on vajalik tegutsemise ohutustunnistus.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","57fe79f2-8dfe-445c-9641-e36cfe42b1e8","20-01-2016","et","Raudteerajatiste ehitus- ja kasutuslubade menetlemine","1","","TJA-077","Raudteerajatise kasutamiseks on vajalik ehitus- ning kasutusluba.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","7d485653-a5c5-49eb-816a-4f4ba4646e2b","20-01-2016","et","Raudteerajatiste kirjaliku nõusoleku väljastamine","1","","TJA-078","Teatud juhtudel on raudteerajatise ehitamisel vajalik kirjalik nõusolek","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","94adc318-097c-439d-8dac-559705cde52f","20-01-2016","et","Raudtee-ehituse tegevuslubade väljastamine","1","","TJA-079","Majandustegevuse üldosaseaduse kohaselt ning raudteeseaduse alusel on raudtee-ehitustegevuslubade väljastajaks TJA","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","01ece4e8-aae7-4cf1-b3e1-fc94d18cb61d","20-01-2016","et","Raudteeliiklusregistri toimingud","1","","TJA-080","Eesmärgiks on registris registreerida avalikuks kasutamiseks määratud raudteed ja teised avaliku raudteega kas otseselt või läbi teiste teede seotud raudteed, sealhulgas ka depooteed.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","df7656b2-9583-4259-a8de-1a6e745b2e11","20-01-2016","et","Raudtee järelevalve","1","","TJA-081","Raudteeseaduse ja TJA põhimääruse  ja Korrakaitseseaduse alusel teostame raudteerajatiste korrashoiunõuete täitmise üle järelevalvet","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","f8a3fe2e-4063-425e-9d8d-f17e4719d957","20-01-2016","et","Välisriigi kutsekvalifikatsiooni tunnustamine","1","","TJA-082","TJA on nimetatud välisriigi kutsekvalifikatsiooni tunnustamiseks pädevateks asutusteks (raudtee-ehituse vastutava spetsialisti kutsetunnistuse osas).","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","0d507f5d-d2bc-41c1-be87-7a914b6806d6","20-01-2016","et","Raudteekaitsevööndis tegutsemiseks kirjaliku nõusoleku väljastamine","1","","TJA-083","Raudtee kaitsevööndis tegutsemiseks on vajalik muuhulgas TJA kirjalik nõusolek.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Raudtee infrastruktuuri osakond","","","","","0",""
"20-01-2016","347ef166-a751-415c-8632-e75c1a8bc275","20-01-2016","et","Raudteeinfrastruktuuri kasutustasude kehtestamine","1","","TJA-084","TJA otsustab kasutustasu arvestamise metoodika ja raudteeinfrastruktuuri-ettevõtjate raamatupidamisandmete põhjal liiklusgraafikuperioodi raudteeinfrastruktuuri kasutustasude määrad. ","Transport","Riigilõivud / Maksud","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Transpordi investeeringute osakond","","","","","0",""
"20-01-2016","d72ee213-3d78-4121-bc71-3d2b3bdcb899","20-01-2016","et","Struktuurivahendite rakendamine","1","","TJA-085","TJA rakendab transpordi infrastruktuuri arendamise meetmeid, sh teostab invetseeringute kava alusel elluviidavate projektide rakendamise üle järelevalvet. ","Transport","Toetus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Transpordi investeeringute osakond","","","","","0",""
"20-01-2016","6e6a3b07-f798-4321-b365-effa3bb88798","20-01-2016","et","Tehnilise Järelevalve Ameti klientide küsimustele vastamine, dokumentide vastuvõtmine","1","","TJA-086","Suhtlus klientidega telefoni teel, dokumentide vastuvõtmine , registreerimine ja edastamine  teemaga seotud ametnikule TJA dokumendihaldussüsteemis","Transport","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","Üldosakond","","","","","0",""
"20-01-2016","92521b87-fb8b-45a9-aa20-7424a4f0e628","20-01-2016","et","Välisriigis omandatud kutsekvalifikatsiooni tunnustamine","1","","TJA-087","-","Ohutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tehnilise Järelevalve Amet","","","","","","0",""
"20-01-2016","1ec37741-96de-48ca-8719-676fafbb1f24","20-01-2016","et","Küsimus/kaebus tarbijakaitseametile","1","","TKA-006","Esita tarbijakaitseametile infopäring, kaebus ehk avaldus kaebuste komisjonile vaidluse lahendamiseks või teabenõue.","Tarbijakaitse","Teabenõue/Märgukiri/Vaie","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Tarbijakaitseamet","Turujärelevalve osakond","Thea Palm","Turujärelevalve osakonna juhataja","6 201 713","Thea.palm@tarbijakaitseamet.ee","1",""
"20-01-2016","62edb28c-4769-49e7-82b3-32a33db25b6b","21-01-2016","et","Sõiduki omanikuvahetuse (ost-müük) vormistamine","1","","MA-007","Liiklusregistrisse kantud sõiduki registrijärgse omaniku andmete muutmine. Sõiduki omaniku või tema esindaja taotluse alusel registreerimistunnistuse kätte toimetamine  Eesti riigi piires. ","Liiklus ja liiklusvahendid","Ost/Müük/Rentimine","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Sõidukite registriosakond","Meelis Telliskivi","Sõidukite registriosakonna juhataja","","meelis.telliskivi@mnt.ee","0","Sõiduki seaduslikku omandamist tõendavad dokumendid; kehtiv sõiduki registreerimistunnistus ja lähtuvalt vajadusest - vastutava kasutaja nõusolek;  kokkulepe registerpandi seadmise kohta; ekspertiisiakt ümberehitatud sõiduki kohta; vanasõiduki tunnustamise akt; keelumärke seadja nõusoleku olemasolu.
"
"20-01-2016","5ccec845-839f-4384-bfec-e73641b3b7f9","21-01-2016","et","Sõiduki registriandmete muutmine","1","","MA-008","Liiklusregistrisse kantud  sõiduki ja sellega seotud isikute andmete muutmine, lisamine või ärajätmine.  Märke lisamine registrisse, kui uus omanik ei ole vormistanud sõidukit oma nimele. ","Liiklus ja liiklusvahendid","Kinnitus / tõend","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Sõidukite registriosakond","Meelis Telliskivi","Sõiduki registriosakonna juhataja","","meelis.telliskivi@mnt.ee","0","kehtiv sõiduki registreerimistunnistus; käsutamise keelumärke puudumine ja  
lähtuvalt vajadusest - vastutava kasutaja nõusolek;  kokkulepe registerpandi seadmise kohta; ekspertiisiakt ümberehitatud sõiduki kohta; vanasõiduki tunnustamise akt; keelumärke seadja nõusoleku olemasolu."
"20-01-2016","84760c25-3f29-4045-a742-56b970fa7b58","21-01-2016","et","Sõiduki ajutine või lõplik registrist  kustutamine","1","","MA-010","Sõiduki ajutine kustutamine registrist mitte pikemalt kui 24 kuud, mille korral ei rakendu omanikule või vastutavale kasutajale registris olekust tulenevad kohustused. Sõiduki lõplik registrist kustutamine  Liiklusseaduses sätestatud alustel. ","Liiklus ja liiklusvahendid","Kinnitus / tõend","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Sõidukite registriosakond","Meelis Telliskivi","sõidukite registriosakonna juhataja","","meelis.telliskivi@mnt.ee","0","Sõiduk on viidud välisriiki või sõiduki omanik on asunud elama välisriigis; sõiduk on lammutatud ja on väljastatud lammutustõend; ajutiselt registreeritud sõiduki registreerimistähtaeg on lõppenud; sõiduki kasutamisest on loobutud ( v a sõiduauto  ja 3500 kg täismassiga veoauto); sõiduk on üleantud muuseumile või sisejulgeoleku koolitusasutusele õppevahendiks; keskkonnainspektsiooni, politsei- ja piirivalveameti või päästeameti väljastatud tõend sõiduki hävimise kohta."
"20-01-2016","10a6aa02-ec53-4696-afc9-aef3a1b75e42","21-01-2016","et","Numbrimärgi duplikaadi tellimine","1","","MA-014","Sõiduki omaniku või tema esindaja kirjaliku taotluse alusel kadunud, varastatud või kasutamiskõlbmatuks muutunud registreerimismärgi asendamine. ","Liiklus ja liiklusvahendid","Tellimine","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Sõidukite registriosakond","Meelis Telliskivi","sõidukite registriosakonna juhataja","","meelis.telliskivi@mnt.ee","0","Sõiduki numbrimärk on muutunud kasutamiskõlbmatuks, kaotatud, varastatud või hävinenud."
"20-01-2016","0a4de3c7-5680-4fc8-b77d-e54a3f818d80","27-01-2016","et","Digitaalse sõidumeeriku kaardi väljastamine","1","","MA-018","Teenus võimaldab taotleda digitaalse sõidumeeriku autojuhi kaarti, tööandja kaarti, töökoja kaarti või kontrollija kaarti.","Liiklus ja liiklusvahendid","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Eksamiosakond","Toivo Kangur","Eksamiosakonna juhataja ","5 134 598","toivo.kangur@mnt.ee","0","juriidiline isik, kes on kantud äriregistrisse; füüsiline isik, kellel on kehtiv  autojuhi luba; kontrollija kaardi puhul õigus teostada järelvalvlet sõidu- ja puhkeaja kohta kehtestatud nõuete täitmise üle; töökoja kaarti võib taotleda äriregistrisse kantud ettevõtja, kelle on  akrediteerimisasutus tunnistanud tema erialal pädevaks; füüsilise isiku puhul  alaline elukoht Eestis rahvastikuregistri andmete alusel vähemalt 185 kalendripäeva."
"20-01-2016","cb6c5bfb-d5c5-474e-a6e9-01fb1a19896c","27-01-2016","et","Autojuhi ja taksojuhi kutsetunnistuse väljastamine","1","","MA-019","Teenus võimaldab kodanikul pärast autojuhi ametikoolituse või täienduskoolituse läbimist taotleda autojuhi või taksojuhi kutsetunnistust","Liiklus ja liiklusvahendid","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Eksamiosakond","Toivo Kangur","Eksamiosakonna juhataja","","toivo.kangur@mnt.ee","0","Autojuhi ametikoolitusele võetakse vastu Eestis alalist elukohta omav Euroopa Liidu või Euroopa Majanduspiirkonna või Ğveitsi Konföderatsiooni kodanik või isik, kellel on pikaajalise elaniku elamisluba või tähtajaline elamisluba või alaline elamisõigus, või Eestis rahvastikuregistrisse kantud välismaalane (v.a Euroopa Liidu või Euroopa Majanduspiirkonna või Ğveitsi Konföderatsiooni kodanik), kes töötab vedaja juures töölepingu või muu lepingulise suhte alusel; autojuhi täienduskoolitusele võetakse vastu isik, kelle alaline elukoht on Eestis või kes töötab vedaja juures töölepingu või muu lepingulise suhte alusel; e-tervise infosüsteemi kaudu edastatud kehtiv mootorsõidukijuhi tervisetõend; läbitud auto- või taksojuhi ameti- või täienduskoolitus; vastava kategooria juhtimisõigus; taksojuhi kutsetunnistust ei väljastata esmase juhiloa omanikule
"
"20-01-2016","c8c4e5c2-130f-4cb9-ad17-23d72fb3fea2","20-01-2016","et","Mootorsõidukijuhi-ja trammijuhi riikliku sõidueksami vastuvõtmine","1","","MA-038","B, AM, A1, A2, A, C1, C1E, C, CE, D1, D1E, D, DE, T -kategooria sõidueksami vastuvõtmine mootorsõiduki juhtimisõiguse taotlemisel. Trammi sõidueksami vastuvõtmine trammi juhtimisõiguse taotlemisel","Liiklus ja liiklusvahendid","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Eksamiosakond","Toivo Kangur","Eksamiosakonna juhataja","","toivo.kangur@mnt.ee","0","Alaline elukoht Eestis vähemalt 185 päeva kalendriaasta jooksul; teooriaeksami edukas sooritamine; mootorrattajuhi sõidueksami puhul madalamalt kategoorialt kõrgemale vanus vähemalt 18 aastat A1lt A2 le ja vanus 20 aastat A2lt Ale; Vähemalt kaheaastane juhtimisõiguse kogemus madalama kategooria mootorrattaga kategooria tõstmisel; "
"20-01-2016","b984c907-a5e3-47e2-b2aa-78f9724e5c4f","20-01-2016","et","Liiniloa taotlemine, kehtetuks tunnistamine või sõiduplaani muutmine","1","","MA-025","Vedaja esitatud taotluse läbivaatamine ja liiniloa väljastamine, kehtetuks tunnistamine või sõiduplaani muutmine kooskõlas seadusega. ","Liiklus ja liiklusvahendid","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Maanteeamet","Ühistranspordi osakond","Kirke Williamson","Ühistranspordi osakonna juhataja","","kirke.williamson@mnt.ee","1","Registreeritud ettevõtja, kes omab ühenduse tegevusluba"
"20-01-2016","e8222585-6b3a-42fd-bbf1-6cfb34e35a66","20-01-2016","et","Laevapereta prahitud laevade registri kande muudatuse tegemine ja registrist kustutamine","1","","VTA-005","laevapereta prahitud laevade registri kande muudatuste tegemine ja kustutustunnistuse väljastamine.","Merendus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Majandus- ja Kommunikatsiooniministeeriumi haldusala","Veeteede Amet","Laevaregistri ja sadamaregistri osakond","Laevaregistri ja sadamaregistri osakond","","620 5540","laevaregister@vta.ee","0",""
